#,date,home_team,away_team,home_score,away_score,tournament,country,home,margin
1161,9/5/2019,Israel,North Macedonia,1,1,European Championship qual,Israel,1,0
1162,9/5/2019,Bosnia and Herzegovina,Liechtenstein,5,0,European Championship qual,Bosnia and Herzegovina,1,5
1163,9/6/2019,Gambia,Angola,0,1,World Cup qualifier,The Gambia,0,-1
1164,9/6/2019,Comoros,Togo,1,1,World Cup qualifier,Comoros,1,0
1165,9/6/2019,Tunisia,Mauritania,1,0,Friendly,Tunisia,1,1
1166,9/6/2019,Morocco,Burkina Faso,1,1,Friendly,Morocco,1,0
1167,9/6/2019,Benin,Ivory Coast,2,1,Friendly,France,0,1
1168,9/6/2019,United States,Mexico,0,3,Friendly,United States,1,-3
1169,9/6/2019,Costa Rica,Uruguay,1,2,Friendly,Costa Rica,1,-1
1170,9/6/2019,Guyana,Aruba,1,0,CONCACAF Nations League B,Curaçao,0,1
1171,9/6/2019,Jamaica,Antigua and Barbuda,6,0,CONCACAF Nations League B,Jamaica,1,6
1172,9/6/2019,Martinique,Trinidad and Tobago,1,1,CONCACAF Nations League A,Martinique,1,0
1173,9/6/2019,Bonaire,British Virgin Islands,4,2,CONCACAF Nations League C,Curaçao,0,2
1174,9/6/2019,Brazil,Colombia,2,2,Friendly,United States,0,0
1175,9/6/2019,Scotland,Russia,1,2,European Championship qual,Scotland,1,-1
1176,9/6/2019,Wales,Azerbaijan,2,1,European Championship qual,Wales,1,1
1177,9/6/2019,Austria,Latvia,6,0,European Championship qual,Austria,1,6
1178,9/6/2019,San Marino,Belgium,0,4,European Championship qual,San Marino,1,-4
1179,9/6/2019,Germany,Netherlands,2,4,European Championship qual,Germany,1,-2
1180,9/6/2019,Estonia,Belarus,1,2,European Championship qual,Estonia,1,-1
1181,9/6/2019,Slovenia,Poland,2,0,European Championship qual,Slovenia,1,2
1182,9/6/2019,Slovakia,Croatia,0,4,European Championship qual,Slovakia,1,-4
1183,9/6/2019,Cyprus,Kazakhstan,1,1,European Championship qual,Cyprus,1,0
1184,9/7/2019,Libya,Niger,2,0,Friendly,Morocco,0,2
1185,9/7/2019,Botswana,Malawi,0,0,World Cup qualifier,Botswana,1,0
1186,9/7/2019,Canada,Cuba,6,0,CONCACAF Nations League A,Canada,1,6
1187,9/7/2019,El Salvador,Saint Lucia,3,0,CONCACAF Nations League B,El Salvador,1,3
1188,9/7/2019,Curaçao,Haiti,1,0,CONCACAF Nations League A,Curaçao,1,1
1189,9/7/2019,Guadeloupe,Sint Maarten,5,1,CONCACAF Nations League C,Guadeloupe,1,4
1190,9/7/2019,Montserrat,Dominican Republic,2,1,CONCACAF Nations League B,Montserrat,1,1
1191,9/7/2019,England,Bulgaria,4,0,European Championship qual,England,1,4
1192,9/7/2019,France,Albania,4,1,European Championship qual,France,1,3
1193,9/7/2019,Serbia,Portugal,2,4,European Championship qual,Serbia,1,-2
1194,9/7/2019,Lithuania,Ukraine,0,3,European Championship qual,Lithuania,1,-3
1195,9/7/2019,Turkey,Andorra,1,0,European Championship qual,Turkey,1,1
1196,9/7/2019,Iceland,Moldova,3,0,European Championship qual,Iceland,1,3
1197,9/7/2019,Kosovo,Czechia,2,1,European Championship qual,Kosovo,1,1
1198,9/8/2019,Kenya,Uganda,1,1,Friendly,Kenya,1,0
1199,9/8/2019,Tanzania,Burundi,1,1,World Cup qualifier,Tanzania,1,0
1200,9/8/2019,Lesotho,Ethiopia,1,1,World Cup qualifier,Lesotho,1,0
1201,9/8/2019,Sierra Leone,Liberia,1,0,World Cup qualifier,Sierra Leone,1,1
1202,9/8/2019,Equatorial Guinea,South Sudan,1,0,World Cup qualifier,Equatorial Guinea,1,1
1203,9/8/2019,Cayman Islands,Barbados,3,2,CONCACAF Nations League C,Cayman Islands,1,1
1204,9/8/2019,Suriname,Nicaragua,6,0,CONCACAF Nations League B,Suriname,1,6
1205,9/8/2019,St Vincent & Grenadines,Dominica,1,0,CONCACAF Nations League B,St Vincent & Grenadines,1,1
1206,9/8/2019,Saint Kitts and Nevis,French Guiana,2,2,CONCACAF Nations League B,Saint Kitts and Nevis,1,0
1207,9/8/2019,Belize,Grenada,1,2,CONCACAF Nations League B,Belize,1,-1
1208,9/8/2019,Panama,Bermuda,0,2,CONCACAF Nations League A,Panama,1,-2
1209,9/8/2019,US Virgin Islands,Saint Martin,2,1,CONCACAF Nations League C,Anguilla,0,1
1210,9/8/2019,Switzerland,Gibraltar,4,0,European Championship qual,Switzerland,1,4
1211,9/8/2019,Sweden,Norway,1,1,European Championship qual,Sweden,1,0
1212,9/8/2019,Finland,Italy,1,2,European Championship qual,Finland,1,-1
1213,9/8/2019,Georgia,Denmark,0,0,European Championship qual,Georgia,1,0
1214,9/8/2019,Spain,Faroe Islands,4,0,European Championship qual,Spain,1,4
1215,9/8/2019,Romania,Malta,1,0,European Championship qual,Romania,1,1
1216,9/8/2019,Greece,Liechtenstein,1,1,European Championship qual,Greece,1,0
1217,9/8/2019,Armenia,Bosnia and Herzegovina,4,2,European Championship qual,Armenia,1,2
1218,9/9/2019,Iraq,Uzbekistan,0,0,Friendly,Jordan,0,0
1219,9/9/2019,Algeria,Benin,1,0,Friendly,Algeria,1,1
1220,9/9/2019,Antigua and Barbuda,Aruba,2,1,CONCACAF Nations League B,Antigua and Barbuda,1,1
1221,9/9/2019,Guyana,Jamaica,0,4,CONCACAF Nations League B,Guyana,1,-4
1222,9/9/2019,Trinidad and Tobago,Martinique,2,2,CONCACAF Nations League A,Trinidad and Tobago,1,0
1223,9/9/2019,Bahamas,Bonaire,2,1,CONCACAF Nations League C,Bahamas,1,1
1224,9/9/2019,Scotland,Belgium,0,4,European Championship qual,Scotland,1,-4
1225,9/9/2019,Wales,Belarus,1,0,Friendly,Wales,1,1
1226,9/9/2019,Northern Ireland,Germany,0,2,European Championship qual,Northern Ireland,1,-2
1227,9/9/2019,Poland,Austria,0,0,European Championship qual,Poland,1,0
1228,9/9/2019,Hungary,Slovakia,1,2,European Championship qual,Hungary,1,-1
1229,9/9/2019,Estonia,Netherlands,0,4,European Championship qual,Estonia,1,-4
1230,9/9/2019,Russia,Kazakhstan,1,0,European Championship qual,Russia,1,1
1231,9/9/2019,Latvia,North Macedonia,0,2,European Championship qual,Latvia,1,-2
1232,9/9/2019,Slovenia,Israel,3,2,European Championship qual,Slovenia,1,1
1233,9/9/2019,Azerbaijan,Croatia,1,1,European Championship qual,Azerbaijan,1,0
1234,9/9/2019,San Marino,Cyprus,0,4,European Championship qual,San Marino,1,-4
1235,9/10/2019,Myanmar,Japan,0,2,World Cup and Asian Cup qual,Myanmar,1,-2
1236,9/10/2019,Guam,Philippines,1,4,World Cup and Asian Cup qual,Guam,1,-3
1237,9/10/2019,Kuwait,Australia,0,3,World Cup and Asian Cup qual,Kuwait,1,-3
1238,9/10/2019,Maldives,China,0,5,World Cup and Asian Cup qual,Maldives,1,-5
1239,9/10/2019,Indonesia,Thailand,0,3,World Cup and Asian Cup qual,Indonesia,1,-3
1240,9/10/2019,Qatar,India,0,0,World Cup and Asian Cup qual,Qatar,1,0
1241,9/10/2019,Oman,Lebanon,1,0,Friendly,Oman,1,1
1242,9/10/2019,Afghanistan,Bangladesh,1,0,World Cup and Asian Cup qual,Tajikistan,0,1
1243,9/10/2019,Hong Kong,Iran,0,2,World Cup and Asian Cup qual,Hong Kong,1,-2
1244,9/10/2019,Mongolia,Tajikistan,0,1,World Cup and Asian Cup qual,Mongolia,1,-1
1245,9/10/2019,Turkmenistan,South Korea,0,2,World Cup and Asian Cup qual,Turkmenistan,1,-2
1246,9/10/2019,Taiwan,Nepal,0,2,World Cup and Asian Cup qual,Taiwan,1,-2
1247,9/10/2019,Sri Lanka,North Korea,0,1,World Cup and Asian Cup qual,Sri Lanka,1,-1
1248,9/10/2019,Singapore,Palestine,2,1,World Cup and Asian Cup qual,Singapore,1,1
1249,9/10/2019,Malaysia,United Arab Emirates,1,2,World Cup and Asian Cup qual,Malaysia,1,-1
1250,9/10/2019,Cambodia,Bahrain,0,1,World Cup and Asian Cup qual,Cambodia,1,-1
1251,9/10/2019,Jordan,Paraguay,2,4,Friendly,Jordan,1,-2
1252,9/10/2019,Saudi Arabia,Yemen,2,2,World Cup and Asian Cup qual,Bahrain,0,0
1253,9/10/2019,Zimbabwe,Somalia,3,1,World Cup qualifier,Zimbabwe,1,2
1254,9/10/2019,Mozambique,Mauritius,2,0,World Cup qualifier,Mozambique,1,2
1255,9/10/2019,Eswatini,Djibouti,0,0,World Cup qualifier,Eswatini,1,0
1256,9/10/2019,Ukraine,Nigeria,2,2,Friendly,Ukraine,1,0
1257,9/10/2019,Angola,Gambia,2,1,World Cup qualifier,Angola,1,1
1258,9/10/2019,Guinea-Bissau,São Tomé and Príncipe,2,1,World Cup qualifier,Guinea-Bissau,1,1
1259,9/10/2019,Togo,Comoros,2,0,World Cup qualifier,Togo,1,2
1260,9/10/2019,Sudan,Chad,0,0,World Cup qualifier,Sudan,1,0
1261,9/10/2019,Ivory Coast,Tunisia,2,1,Friendly,France,0,1
1262,9/10/2019,Malawi,Botswana,1,0,World Cup qualifier,Malawi,1,1
1263,9/10/2019,Morocco,Niger,1,0,Friendly,Morocco,1,1
1264,9/10/2019,Rwanda,Seychelles,7,0,World Cup qualifier,Rwanda,1,7
1265,9/10/2019,Namibia,Eritrea,2,0,World Cup qualifier,Namibia,1,2
1266,9/10/2019,United States,Uruguay,1,1,Friendly,United States,1,0
1267,9/10/2019,Canada,Cuba,1,0,CONCACAF Nations League A,Cayman Islands,0,1
1268,9/10/2019,Dominican Republic,El Salvador,1,0,CONCACAF Nations League B,Dominican Republic,1,1
1269,9/10/2019,Puerto Rico,Guatemala,0,5,CONCACAF Nations League C,Puerto Rico,1,-5
1270,9/10/2019,Argentina,Mexico,4,0,Friendly,United States,0,4
1271,9/10/2019,Haiti,Curaçao,1,1,CONCACAF Nations League A,Haiti,1,0
1272,9/10/2019,Honduras,Chile,2,1,Friendly,Honduras,1,1
1273,9/10/2019,Turks and Caicos Islands,Guadeloupe,0,3,CONCACAF Nations League C,Turks and Caicos Islands,1,-3
1274,9/10/2019,Montserrat,Saint Lucia,1,1,CONCACAF Nations League B,Montserrat,1,0
1275,9/10/2019,Peru,Brazil,1,0,Friendly,United States,0,1
1276,9/10/2019,Ecuador,Bolivia,3,0,Friendly,Ecuador,1,3
1277,9/10/2019,Colombia,Venezuela,0,0,Friendly,United States,0,0
1278,9/10/2019,England,Kosovo,5,3,European Championship qual,England,1,2
1279,9/10/2019,France,Andorra,3,0,European Championship qual,France,1,3
1280,9/10/2019,Luxembourg,Serbia,1,3,European Championship qual,Luxembourg,1,-2
1281,9/10/2019,Lithuania,Portugal,1,5,European Championship qual,Lithuania,1,-4
1282,9/10/2019,Moldova,Turkey,0,4,European Championship qual,Moldova,1,-4
1283,9/10/2019,Ireland,Bulgaria,3,1,Friendly,Ireland,1,2
1284,9/10/2019,Albania,Iceland,4,2,European Championship qual,Albania,1,2
1285,9/10/2019,Montenegro,Czechia,0,3,European Championship qual,Montenegro,1,-3
1286,9/29/2019,Bangladesh,Bhutan,4,1,Friendly,Bangladesh,1,3
1287,9/30/2019,Botswana,Liberia,0,0,Friendly,Botswana,1,0
1288,10/2/2019,Mexico,Trinidad and Tobago,2,0,Friendly,Mexico,1,2
1289,10/2/2019,Dominican Republic,Cuba,0,0,Friendly,Dominican Republic,1,0
1290,10/3/2019,Bangladesh,Bhutan,2,0,Friendly,Bangladesh,1,2
1291,10/4/2019,Saint Lucia,Dominica,3,1,Friendly,Saint Lucia,1,2
1292,10/5/2019,Malaysia,Sri Lanka,6,0,Friendly,Malaysia,1,6
1293,10/5/2019,Jordan,Singapore,0,0,Friendly,Jordan,1,0
1294,10/6/2019,Saint Lucia,Dominica,1,4,Friendly,Saint Lucia,1,-3
1295,10/9/2019,Bahrain,Azerbaijan,2,3,Friendly,Bahrain,1,-1
1296,10/9/2019,Mauritius,São Tomé and Príncipe,1,3,African Nations Cup qualifier,Mauritius,1,-2
1297,10/9/2019,Djibouti,Gambia,1,1,African Nations Cup qualifier,Djibouti,1,0
1298,10/9/2019,Liberia,Chad,1,0,African Nations Cup qualifier,Liberia,1,1
1299,10/9/2019,South Sudan,Seychelles,2,1,African Nations Cup qualifier,Sudan,0,1
1300,10/9/2019,Germany,Argentina,2,2,Friendly,Germany,1,0
1301,10/10/2019,Japan,Mongolia,6,0,World Cup and Asian Cup qual,Japan,1,6
1302,10/10/2019,Australia,Nepal,5,0,World Cup and Asian Cup qual,Australia,1,5
1303,10/10/2019,China,Guam,7,0,World Cup and Asian Cup qual,China,1,7
1304,10/10/2019,United Arab Emirates,Indonesia,5,0,World Cup and Asian Cup qual,United Arab Emirates,1,5
1305,10/10/2019,Lebanon,Turkmenistan,2,1,World Cup and Asian Cup qual,Lebanon,1,1
1306,10/10/2019,Oman,Afghanistan,3,0,World Cup and Asian Cup qual,Oman,1,3
1307,10/10/2019,Iran,Cambodia,14,0,World Cup and Asian Cup qual,Iran,1,14
1308,10/10/2019,South Korea,Sri Lanka,8,0,World Cup and Asian Cup qual,South Korea,1,8
1309,10/10/2019,Vietnam,Malaysia,1,0,World Cup and Asian Cup qual,Vietnam,1,1
1310,10/10/2019,Syria,Maldives,2,1,World Cup and Asian Cup qual,United Arab Emirates,0,1
1311,10/10/2019,Kyrgyzstan,Myanmar,7,0,World Cup and Asian Cup qual,Kyrgyzstan,1,7
1312,10/10/2019,Iraq,Hong Kong,2,0,World Cup and Asian Cup qual,Iraq,1,2
1313,10/10/2019,Saudi Arabia,Singapore,3,0,World Cup and Asian Cup qual,Saudi Arabia,1,3
1314,10/10/2019,Thailand,Congo,1,1,Friendly,Thailand,1,0
1315,10/10/2019,Jordan,Kuwait,0,0,World Cup and Asian Cup qual,Jordan,1,0
1316,10/10/2019,Uzbekistan,Yemen,5,0,World Cup and Asian Cup qual,Uzbekistan,1,5
1317,10/10/2019,Bangladesh,Qatar,0,2,World Cup and Asian Cup qual,Bangladesh,1,-2
1318,10/10/2019,Niger,Zambia,1,1,Friendly,Niger,1,0
1319,10/10/2019,Algeria,DR Congo,1,1,Friendly,Algeria,1,0
1320,10/10/2019,Cape Verde,Togo,2,1,Friendly,France,0,1
1321,10/10/2019,Gabon,Burkina Faso,1,0,Friendly,France,0,1
1322,10/10/2019,Brazil,Senegal,1,1,Friendly,Singapore,0,0
1323,10/10/2019,Costa Rica,Haiti,1,1,CONCACAF Nations League A,Bahamas,0,0
1324,10/10/2019,Trinidad and Tobago,Honduras,0,2,CONCACAF Nations League A,Trinidad and Tobago,1,-2
1325,10/10/2019,French Guiana,Grenada,0,0,CONCACAF Nations League B,French Guiana,1,0
1326,10/10/2019,Belize,Saint Kitts and Nevis,0,4,CONCACAF Nations League B,Belize,1,-4
1327,10/10/2019,Bahamas,British Virgin Islands,4,0,CONCACAF Nations League C,Saint Kitts and Nevis,0,4
1328,10/10/2019,Turks and Caicos Islands,Sint Maarten,5,2,CONCACAF Nations League C,Curaçao,0,3
1329,10/10/2019,Serbia,Paraguay,1,0,Friendly,Serbia,1,1
1330,10/10/2019,Venezuela,Bolivia,4,1,Friendly,Venezuela,1,3
1331,10/10/2019,Russia,Scotland,4,0,European Championship qual,Russia,1,4
1332,10/10/2019,Slovakia,Wales,1,1,European Championship qual,Slovakia,1,0
1333,10/10/2019,Netherlands,Northern Ireland,3,1,European Championship qual,Netherlands,1,2
1334,10/10/2019,Austria,Israel,3,1,European Championship qual,Austria,1,2
1335,10/10/2019,Croatia,Hungary,3,0,European Championship qual,Croatia,1,3
1336,10/10/2019,Belgium,San Marino,9,0,European Championship qual,Belgium,1,9
1337,10/10/2019,Belarus,Estonia,0,0,European Championship qual,Belarus,1,0
1338,10/10/2019,Latvia,Poland,0,3,European Championship qual,Latvia,1,-3
1339,10/10/2019,Kazakhstan,Cyprus,1,2,European Championship qual,Kazakhstan,1,-1
1340,10/10/2019,North Macedonia,Slovenia,2,1,European Championship qual,North Macedonia,1,1
1341,10/10/2019,Kosovo,Gibraltar,1,0,Friendly,Kosovo,1,1
1342,10/11/2019,Morocco,Libya,1,1,Friendly,Morocco,1,0
1343,10/11/2019,United States,Cuba,7,0,CONCACAF Nations League A,United States,1,7
1344,10/11/2019,Bermuda,Mexico,1,5,CONCACAF Nations League A,Bermuda,1,-4
1345,10/11/2019,Antigua and Barbuda,Guyana,2,1,CONCACAF Nations League B,Antigua and Barbuda,1,1
1346,10/11/2019,Nicaragua,Dominica,3,1,CONCACAF Nations League B,Nicaragua,1,2
1347,10/11/2019,St Vincent & Grenadines,Suriname,2,2,CONCACAF Nations League B,St Vincent & Grenadines,1,0
1348,10/11/2019,Uruguay,Peru,1,0,Friendly,Uruguay,1,1
1349,10/11/2019,Czechia,England,2,1,European Championship qual,Czechia,1,1
1350,10/11/2019,Iceland,France,0,1,European Championship qual,Iceland,1,-1
1351,10/11/2019,Portugal,Luxembourg,3,0,European Championship qual,Portugal,1,3
1352,10/11/2019,Ukraine,Lithuania,2,0,European Championship qual,Ukraine,1,2
1353,10/11/2019,Turkey,Albania,1,0,European Championship qual,Turkey,1,1
1354,10/11/2019,Montenegro,Bulgaria,0,0,European Championship qual,Montenegro,1,0
1355,10/11/2019,Andorra,Moldova,1,0,European Championship qual,Andorra,1,1
1356,10/12/2019,Tunisia,Cameroon,0,0,Friendly,Tunisia,1,0
1357,10/12/2019,Comoros,Guinea,1,0,Friendly,France,0,1
1358,10/12/2019,Montserrat,El Salvador,0,2,CONCACAF Nations League B,Montserrat,1,-2
1359,10/12/2019,Anguilla,Guatemala,0,5,CONCACAF Nations League C,Anguilla,1,-5
1360,10/12/2019,Jamaica,Aruba,2,0,CONCACAF Nations League B,Jamaica,1,2
1361,10/12/2019,Barbados,US Virgin Islands,1,0,CONCACAF Nations League C,Barbados,1,1
1362,10/12/2019,Dominican Republic,Saint Lucia,3,0,CONCACAF Nations League B,Dominican Republic,1,3
1363,10/12/2019,Saint Martin,Cayman Islands,3,0,CONCACAF Nations League C,Anguilla,0,3
1364,10/12/2019,Chile,Colombia,0,0,Friendly,Spain,0,0
1365,10/12/2019,Denmark,Switzerland,1,0,European Championship qual,Denmark,1,1
1366,10/12/2019,Malta,Sweden,0,4,European Championship qual,Malta,1,-4
1367,10/12/2019,Norway,Spain,1,1,European Championship qual,Norway,1,0
1368,10/12/2019,Italy,Greece,2,0,European Championship qual,Italy,1,2
1369,10/12/2019,Bosnia and Herzegovina,Finland,4,1,European Championship qual,Bosnia and Herzegovina,1,3
1370,10/12/2019,Faroe Islands,Romania,0,3,European Championship qual,Faroe Islands,1,-3
1371,10/12/2019,Georgia,Ireland,0,0,European Championship qual,Georgia,1,0
1372,10/12/2019,Liechtenstein,Armenia,1,1,European Championship qual,Liechtenstein,1,0
1373,10/13/2019,South Africa,Mali,2,1,Friendly tournament,South Africa,1,1
1374,10/13/2019,Kenya,Mozambique,0,1,Friendly,Kenya,1,-1
1375,10/13/2019,Ethiopia,Uganda,0,1,Friendly,Ethiopia,1,-1
1376,10/13/2019,Benin,Zambia,2,2,Friendly,Benin,1,0
1377,10/13/2019,São Tomé and Príncipe,Mauritius,2,1,African Nations Cup qualifier,São Tomé and Príncipe,1,1
1378,10/13/2019,Gambia,Djibouti,1,1,African Nations Cup qualifier,The Gambia,0,0
1379,10/13/2019,Ivory Coast,DR Congo,3,1,Friendly,France,0,2
1380,10/13/2019,Brazil,Nigeria,1,1,Friendly,Singapore,0,0
1381,10/13/2019,Equatorial Guinea,Togo,1,1,Friendly,France,0,0
1382,10/13/2019,Lesotho,Malawi,1,1,Friendly,Lesotho,1,0
1383,10/13/2019,Niger,Central African Republic,0,2,Friendly,Niger,1,-2
1384,10/13/2019,Chad,Liberia,1,0,African Nations Cup qualifier,Chad,1,1
1385,10/13/2019,Seychelles,South Sudan,0,1,African Nations Cup qualifier,Seychelles,1,-1
1386,10/13/2019,Costa Rica,Curaçao,0,0,CONCACAF Nations League A,Costa Rica,1,0
1387,10/13/2019,Honduras,Martinique,1,0,CONCACAF Nations League A,Honduras,1,1
1388,10/13/2019,Grenada,French Guiana,1,0,CONCACAF Nations League B,Grenada,1,1
1389,10/13/2019,Saint Kitts and Nevis,Belize,0,1,CONCACAF Nations League B,Saint Kitts and Nevis,1,-1
1390,10/13/2019,Bonaire,British Virgin Islands,4,3,CONCACAF Nations League C,Saint Kitts and Nevis,0,1
1391,10/13/2019,Argentina,Ecuador,6,1,Friendly,Spain,0,5
1392,10/13/2019,Slovakia,Paraguay,1,1,Friendly,Slovakia,1,0
1393,10/13/2019,Scotland,San Marino,6,0,European Championship qual,Scotland,1,6
1394,10/13/2019,Wales,Croatia,1,1,European Championship qual,Wales,1,0
1395,10/13/2019,Slovenia,Austria,0,1,European Championship qual,Slovenia,1,-1
1396,10/13/2019,Hungary,Azerbaijan,1,0,European Championship qual,Hungary,1,1
1397,10/13/2019,Kazakhstan,Belgium,0,2,European Championship qual,Kazakhstan,1,-2
1398,10/13/2019,Belarus,Netherlands,1,2,European Championship qual,Belarus,1,-1
1399,10/13/2019,Estonia,Germany,0,3,European Championship qual,Estonia,1,-3
1400,10/13/2019,Cyprus,Russia,0,5,European Championship qual,Cyprus,1,-5
1401,10/13/2019,Poland,North Macedonia,2,0,European Championship qual,Poland,1,2
1402,10/14/2019,Egypt,Botswana,1,0,Friendly,Egypt,1,1
1403,10/14/2019,Rwanda,Tanzania,0,0,Friendly,Rwanda,1,0
1404,10/14/2019,Guyana,Antigua and Barbuda,5,1,CONCACAF Nations League B,Guyana,1,4
1405,10/14/2019,Venezuela,Trinidad and Tobago,2,0,Friendly,Venezuela,1,2
1406,10/14/2019,Dominica,Nicaragua,0,4,CONCACAF Nations League B,Dominica,1,-4
1407,10/14/2019,Guadeloupe,Sint Maarten,2,1,CONCACAF Nations League C,Curaçao,0,1
1408,10/14/2019,Suriname,St Vincent & Grenadines,0,1,CONCACAF Nations League B,Suriname,1,-1
1409,10/14/2019,Bulgaria,England,0,6,European Championship qual,Bulgaria,1,-6
1410,10/14/2019,Czechia,Northern Ireland,2,3,Friendly,Czechia,1,-1
1411,10/14/2019,France,Turkey,1,1,European Championship qual,France,1,0
1412,10/14/2019,Ukraine,Portugal,2,1,European Championship qual,Ukraine,1,1
1413,10/14/2019,Lithuania,Serbia,1,2,European Championship qual,Lithuania,1,-1
1414,10/14/2019,Iceland,Andorra,2,0,European Championship qual,Iceland,1,2
1415,10/14/2019,Moldova,Albania,0,4,European Championship qual,Moldova,1,-4
1416,10/14/2019,Kosovo,Montenegro,2,0,European Championship qual,Kosovo,1,2
1417,10/15/2019,Tajikistan,Japan,0,3,World Cup and Asian Cup qual,Tajikistan,1,-3
1418,10/15/2019,Philippines,China,0,0,World Cup and Asian Cup qual,Philippines,1,0
1419,10/15/2019,Taiwan,Australia,1,7,World Cup and Asian Cup qual,Taiwan,1,-6
1420,10/15/2019,Indonesia,Vietnam,1,3,World Cup and Asian Cup qual,Indonesia,1,-2
1421,10/15/2019,India,Bangladesh,1,1,World Cup and Asian Cup qual,India,1,0
1422,10/15/2019,Sri Lanka,Lebanon,0,3,World Cup and Asian Cup qual,Sri Lanka,1,-3
1423,10/15/2019,Bahrain,Iran,1,0,World Cup and Asian Cup qual,Bahrain,1,1
1424,10/15/2019,Mongolia,Kyrgyzstan,1,2,World Cup and Asian Cup qual,Mongolia,1,-1
1425,10/15/2019,North Korea,South Korea,0,0,World Cup and Asian Cup qual,North Korea,1,0
1426,10/15/2019,Syria,Guam,4,0,World Cup and Asian Cup qual,United Arab Emirates,0,4
1427,10/15/2019,Singapore,Uzbekistan,1,3,World Cup and Asian Cup qual,Singapore,1,-2
1428,10/15/2019,Cambodia,Iraq,0,4,World Cup and Asian Cup qual,Cambodia,1,-4
1429,10/15/2019,Thailand,United Arab Emirates,2,1,World Cup and Asian Cup qual,Thailand,1,1
1430,10/15/2019,Kuwait,Turkmenistan,1,1,Friendly,Kuwait,1,0
1431,10/15/2019,Jordan,Nepal,3,0,World Cup and Asian Cup qual,Jordan,1,3
1432,10/15/2019,Palestine,Saudi Arabia,0,0,World Cup and Asian Cup qual,Palestine,1,0
1433,10/15/2019,Qatar,Oman,2,1,World Cup and Asian Cup qual,Qatar,1,1
1434,10/15/2019,Mauritania,Libya,0,0,Friendly,Mauritania,1,0
1435,10/15/2019,Morocco,Gabon,2,3,Friendly,Morocco,1,-1
1436,10/15/2019,Chile,Guinea,3,2,Friendly,Spain,0,1
1437,10/15/2019,Algeria,Colombia,3,0,Friendly,France,0,3
1438,10/15/2019,Canada,United States,2,0,CONCACAF Nations League A,Canada,1,2
1439,10/15/2019,Saint Lucia,El Salvador,0,2,CONCACAF Nations League B,Saint Lucia,1,-2
1440,10/15/2019,Bermuda,Guatemala,0,0,Friendly,Bermuda,1,0
1441,10/15/2019,Mexico,Panama,3,1,CONCACAF Nations League A,Mexico,1,2
1442,10/15/2019,Jamaica,Aruba,6,0,CONCACAF Nations League B,Curaçao,0,6
1443,10/15/2019,Bolivia,Haiti,3,1,Friendly,Bolivia,1,2
1444,10/15/2019,US Virgin Islands,Barbados,0,4,CONCACAF Nations League C,US Virgin Islands,1,-4
1445,10/15/2019,Anguilla,Puerto Rico,2,3,CONCACAF Nations League C,Anguilla,1,-1
1446,10/15/2019,Dominican Republic,Montserrat,0,0,CONCACAF Nations League B,Dominican Republic,1,0
1447,10/15/2019,Cayman Islands,Saint Martin,1,0,CONCACAF Nations League C,Cayman Islands,1,1
1448,10/15/2019,Peru,Uruguay,1,1,Friendly,Peru,1,0
1449,10/15/2019,Switzerland,Ireland,2,0,European Championship qual,Switzerland,1,2
1450,10/15/2019,Sweden,Spain,1,1,European Championship qual,Sweden,1,0
